keyword_id,keyword_text,tool_slug,tool_name_en,category_code,market_code,country_name_en,locale,research_wave,search_intent,page_type,candidate_status,localization_status,heuristic_score,heuristic_priority,metric_provider,metric_collected_at,monthly_search_volume,cpc_micros,ads_competition,ads_competition_index,seo_difficulty,trend_index,metric_status
851,formateador JSON,json-formatter,JSON Formatter,developer,ES,Spain,es-ES,2,transactional,tool_core,editor_reviewed,editor_reviewed,70.0,P1,,,,,,,,,
852,formateador JSON gratis,json-formatter,JSON Formatter,developer,ES,Spain,es-ES,2,transactional,tool_variant,editor_reviewed,editor_reviewed,70.0,P1,,,,,,,,,
854,formateador JSON gratis online,json-formatter,JSON Formatter,developer,ES,Spain,es-ES,2,transactional,tool_variant,editor_reviewed,editor_reviewed,70.0,P1,,,,,,,,,
856,herramienta formateador JSON,json-formatter,JSON Formatter,developer,ES,Spain,es-ES,2,commercial,comparison,editor_reviewed,editor_reviewed,70.0,P1,,,,,,,,,
857,formateador JSON fácil,json-formatter,JSON Formatter,developer,ES,Spain,es-ES,2,transactional,tool_variant,editor_reviewed,editor_reviewed,70.0,P1,,,,,,,,,
858,formateador JSON rápido,json-formatter,JSON Formatter,developer,ES,Spain,es-ES,2,transactional,tool_variant,editor_reviewed,editor_reviewed,70.0,P1,,,,,,,,,
859,formateador JSON móvil,json-formatter,JSON Formatter,developer,ES,Spain,es-ES,2,transactional,tool_variant,editor_reviewed,editor_reviewed,70.0,P1,,,,,,,,,
860,mejor formateador JSON,json-formatter,JSON Formatter,developer,ES,Spain,es-ES,2,commercial,comparison,editor_reviewed,editor_reviewed,70.0,P1,,,,,,,,,
543,compteur de caractères en ligne,character-counter,Character Counter,social_communication,FR,France,fr-FR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,70.0,P1,,,,,,,,,
545,compteur de caractères sans inscription,character-counter,Character Counter,social_communication,FR,France,fr-FR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,70.0,P1,,,,,,,,,
841,formateur JSON,json-formatter,JSON Formatter,developer,FR,France,fr-FR,2,transactional,tool_core,editor_reviewed,editor_reviewed,70.0,P1,,,,,,,,,
842,formateur JSON gratuit,json-formatter,JSON Formatter,developer,FR,France,fr-FR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,70.0,P1,,,,,,,,,
844,formateur JSON gratuit en ligne,json-formatter,JSON Formatter,developer,FR,France,fr-FR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,70.0,P1,,,,,,,,,
846,outil formateur JSON,json-formatter,JSON Formatter,developer,FR,France,fr-FR,2,commercial,comparison,editor_reviewed,editor_reviewed,70.0,P1,,,,,,,,,
847,formateur JSON facile,json-formatter,JSON Formatter,developer,FR,France,fr-FR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,70.0,P1,,,,,,,,,
848,formateur JSON rapide,json-formatter,JSON Formatter,developer,FR,France,fr-FR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,70.0,P1,,,,,,,,,
849,formateur JSON mobile,json-formatter,JSON Formatter,developer,FR,France,fr-FR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,70.0,P1,,,,,,,,,
850,meilleur formateur JSON,json-formatter,JSON Formatter,developer,FR,France,fr-FR,2,commercial,comparison,editor_reviewed,editor_reviewed,70.0,P1,,,,,,,,,
583,นับตัวอักษร ออนไลน์,character-counter,Character Counter,social_communication,TH,Thailand,th-TH,2,transactional,tool_variant,editor_reviewed,editor_reviewed,70.0,P1,,,,,,,,,
585,นับตัวอักษร ไม่ต้องสมัคร,character-counter,Character Counter,social_communication,TH,Thailand,th-TH,2,transactional,tool_variant,editor_reviewed,editor_reviewed,70.0,P1,,,,,,,,,
881,จัดรูปแบบ JSON,json-formatter,JSON Formatter,developer,TH,Thailand,th-TH,2,transactional,tool_core,editor_reviewed,editor_reviewed,70.0,P1,,,,,,,,,
882,จัดรูปแบบ JSON ฟรี,json-formatter,JSON Formatter,developer,TH,Thailand,th-TH,2,transactional,tool_variant,editor_reviewed,editor_reviewed,70.0,P1,,,,,,,,,
884,จัดรูปแบบ JSON ฟรี ออนไลน์,json-formatter,JSON Formatter,developer,TH,Thailand,th-TH,2,transactional,tool_variant,editor_reviewed,editor_reviewed,70.0,P1,,,,,,,,,
886,เครื่องมือ จัดรูปแบบ JSON,json-formatter,JSON Formatter,developer,TH,Thailand,th-TH,2,commercial,comparison,editor_reviewed,editor_reviewed,70.0,P1,,,,,,,,,
887,จัดรูปแบบ JSON ง่ายๆ,json-formatter,JSON Formatter,developer,TH,Thailand,th-TH,2,transactional,tool_variant,editor_reviewed,editor_reviewed,70.0,P1,,,,,,,,,
888,จัดรูปแบบ JSON รวดเร็ว,json-formatter,JSON Formatter,developer,TH,Thailand,th-TH,2,transactional,tool_variant,editor_reviewed,editor_reviewed,70.0,P1,,,,,,,,,
889,จัดรูปแบบ JSON บนมือถือ,json-formatter,JSON Formatter,developer,TH,Thailand,th-TH,2,transactional,tool_variant,editor_reviewed,editor_reviewed,70.0,P1,,,,,,,,,
593,online karakter sayacı,character-counter,Character Counter,social_communication,TR,Turkey,tr-TR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,70.0,P1,,,,,,,,,
595,üyeliksiz karakter sayacı,character-counter,Character Counter,social_communication,TR,Turkey,tr-TR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,70.0,P1,,,,,,,,,
891,JSON biçimlendirici,json-formatter,JSON Formatter,developer,TR,Turkey,tr-TR,2,transactional,tool_core,editor_reviewed,editor_reviewed,70.0,P1,,,,,,,,,
892,ücretsiz JSON biçimlendirici,json-formatter,JSON Formatter,developer,TR,Turkey,tr-TR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,70.0,P1,,,,,,,,,
894,ücretsiz online JSON biçimlendirici,json-formatter,JSON Formatter,developer,TR,Turkey,tr-TR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,70.0,P1,,,,,,,,,
896,JSON biçimlendirici aracı,json-formatter,JSON Formatter,developer,TR,Turkey,tr-TR,2,commercial,comparison,editor_reviewed,editor_reviewed,70.0,P1,,,,,,,,,
897,kolay JSON biçimlendirici,json-formatter,JSON Formatter,developer,TR,Turkey,tr-TR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,70.0,P1,,,,,,,,,
898,hızlı JSON biçimlendirici,json-formatter,JSON Formatter,developer,TR,Turkey,tr-TR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,70.0,P1,,,,,,,,,
899,mobil JSON biçimlendirici,json-formatter,JSON Formatter,developer,TR,Turkey,tr-TR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,70.0,P1,,,,,,,,,
510,como usar contador de caracteres,character-counter,Character Counter,social_communication,BR,Brazil,pt-BR,1,informational,guide,editor_reviewed,serp_verified,69.8,P1,,,,,,,,,
566,cara penghitung karakter,character-counter,Character Counter,social_communication,ID,Indonesia,id-ID,1,informational,guide,editor_reviewed,serp_verified,69.8,P1,,,,,,,,,
519,文字数 カウント 使い方,character-counter,Character Counter,social_communication,JP,Japan,ja-JP,1,informational,guide,editor_reviewed,serp_verified,69.8,P1,,,,,,,,,
529,글자 수 세기 사용법,character-counter,Character Counter,social_communication,KR,South Korea,ko-KR,1,informational,guide,editor_reviewed,serp_verified,69.8,P1,,,,,,,,,
580,cách đếm ký tự,character-counter,Character Counter,social_communication,VN,Vietnam,vi-VN,1,informational,guide,editor_reviewed,serp_verified,69.8,P1,,,,,,,,,
990,วิธี สร้างรหัสผ่าน,password-generator,Password Generator,calculators_converters,TH,Thailand,th-TH,2,informational,guide,editor_reviewed,editor_reviewed,69.2,P1,,,,,,,,,
1000,şifre oluşturucu nasıl yapılır,password-generator,Password Generator,calculators_converters,TR,Turkey,tr-TR,2,informational,guide,editor_reviewed,editor_reviewed,69.2,P1,,,,,,,,,
531,Zeichen zählen,character-counter,Character Counter,social_communication,DE,Germany,de-DE,2,transactional,tool_core,editor_reviewed,editor_reviewed,69.0,P1,,,,,,,,,
532,Zeichen zählen kostenlos,character-counter,Character Counter,social_communication,DE,Germany,de-DE,2,transactional,tool_variant,editor_reviewed,editor_reviewed,69.0,P1,,,,,,,,,
535,Zeichen zählen kostenlos online,character-counter,Character Counter,social_communication,DE,Germany,de-DE,2,transactional,tool_variant,editor_reviewed,editor_reviewed,69.0,P1,,,,,,,,,
537,Zeichen zählen im Browser,character-counter,Character Counter,social_communication,DE,Germany,de-DE,2,transactional,tool_variant,editor_reviewed,editor_reviewed,69.0,P1,,,,,,,,,
538,einfach Zeichen zählen,character-counter,Character Counter,social_communication,DE,Germany,de-DE,2,transactional,tool_variant,editor_reviewed,editor_reviewed,69.0,P1,,,,,,,,,
539,Zeichen zählen mobil,character-counter,Character Counter,social_communication,DE,Germany,de-DE,2,transactional,tool_variant,editor_reviewed,editor_reviewed,69.0,P1,,,,,,,,,
540,Zeichen zählen Tool,character-counter,Character Counter,social_communication,DE,Germany,de-DE,2,commercial,comparison,editor_reviewed,editor_reviewed,69.0,P1,,,,,,,,,
833,kostenlos JSON formatieren,json-formatter,JSON Formatter,developer,DE,Germany,de-DE,2,transactional,tool_variant,editor_reviewed,editor_reviewed,69.0,P1,,,,,,,,,
551,contador de caracteres,character-counter,Character Counter,social_communication,ES,Spain,es-ES,2,transactional,tool_core,editor_reviewed,editor_reviewed,69.0,P1,,,,,,,,,
552,contador de caracteres gratis,character-counter,Character Counter,social_communication,ES,Spain,es-ES,2,transactional,tool_variant,editor_reviewed,editor_reviewed,69.0,P1,,,,,,,,,
554,contador de caracteres gratis online,character-counter,Character Counter,social_communication,ES,Spain,es-ES,2,transactional,tool_variant,editor_reviewed,editor_reviewed,69.0,P1,,,,,,,,,
556,herramienta contador de caracteres,character-counter,Character Counter,social_communication,ES,Spain,es-ES,2,commercial,comparison,editor_reviewed,editor_reviewed,69.0,P1,,,,,,,,,
557,contador de caracteres fácil,character-counter,Character Counter,social_communication,ES,Spain,es-ES,2,transactional,tool_variant,editor_reviewed,editor_reviewed,69.0,P1,,,,,,,,,
558,contador de caracteres rápido,character-counter,Character Counter,social_communication,ES,Spain,es-ES,2,transactional,tool_variant,editor_reviewed,editor_reviewed,69.0,P1,,,,,,,,,
559,contador de caracteres móvil,character-counter,Character Counter,social_communication,ES,Spain,es-ES,2,transactional,tool_variant,editor_reviewed,editor_reviewed,69.0,P1,,,,,,,,,
560,mejor contador de caracteres,character-counter,Character Counter,social_communication,ES,Spain,es-ES,2,commercial,comparison,editor_reviewed,editor_reviewed,69.0,P1,,,,,,,,,
541,compteur de caractères,character-counter,Character Counter,social_communication,FR,France,fr-FR,2,transactional,tool_core,editor_reviewed,editor_reviewed,69.0,P1,,,,,,,,,
542,compteur de caractères gratuit,character-counter,Character Counter,social_communication,FR,France,fr-FR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,69.0,P1,,,,,,,,,
544,compteur de caractères gratuit en ligne,character-counter,Character Counter,social_communication,FR,France,fr-FR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,69.0,P1,,,,,,,,,
546,outil compteur de caractères,character-counter,Character Counter,social_communication,FR,France,fr-FR,2,commercial,comparison,editor_reviewed,editor_reviewed,69.0,P1,,,,,,,,,
547,compteur de caractères facile,character-counter,Character Counter,social_communication,FR,France,fr-FR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,69.0,P1,,,,,,,,,
548,compteur de caractères rapide,character-counter,Character Counter,social_communication,FR,France,fr-FR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,69.0,P1,,,,,,,,,
549,compteur de caractères mobile,character-counter,Character Counter,social_communication,FR,France,fr-FR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,69.0,P1,,,,,,,,,
550,meilleur compteur de caractères,character-counter,Character Counter,social_communication,FR,France,fr-FR,2,commercial,comparison,editor_reviewed,editor_reviewed,69.0,P1,,,,,,,,,
581,นับตัวอักษร,character-counter,Character Counter,social_communication,TH,Thailand,th-TH,2,transactional,tool_core,editor_reviewed,editor_reviewed,69.0,P1,,,,,,,,,
582,นับตัวอักษร ฟรี,character-counter,Character Counter,social_communication,TH,Thailand,th-TH,2,transactional,tool_variant,editor_reviewed,editor_reviewed,69.0,P1,,,,,,,,,
584,นับตัวอักษร ฟรี ออนไลน์,character-counter,Character Counter,social_communication,TH,Thailand,th-TH,2,transactional,tool_variant,editor_reviewed,editor_reviewed,69.0,P1,,,,,,,,,
586,เครื่องมือ นับตัวอักษร,character-counter,Character Counter,social_communication,TH,Thailand,th-TH,2,commercial,comparison,editor_reviewed,editor_reviewed,69.0,P1,,,,,,,,,
587,นับตัวอักษร ง่ายๆ,character-counter,Character Counter,social_communication,TH,Thailand,th-TH,2,transactional,tool_variant,editor_reviewed,editor_reviewed,69.0,P1,,,,,,,,,
588,นับตัวอักษร รวดเร็ว,character-counter,Character Counter,social_communication,TH,Thailand,th-TH,2,transactional,tool_variant,editor_reviewed,editor_reviewed,69.0,P1,,,,,,,,,
589,นับตัวอักษร บนมือถือ,character-counter,Character Counter,social_communication,TH,Thailand,th-TH,2,transactional,tool_variant,editor_reviewed,editor_reviewed,69.0,P1,,,,,,,,,
591,karakter sayacı,character-counter,Character Counter,social_communication,TR,Turkey,tr-TR,2,transactional,tool_core,editor_reviewed,editor_reviewed,69.0,P1,,,,,,,,,
592,ücretsiz karakter sayacı,character-counter,Character Counter,social_communication,TR,Turkey,tr-TR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,69.0,P1,,,,,,,,,
594,ücretsiz online karakter sayacı,character-counter,Character Counter,social_communication,TR,Turkey,tr-TR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,69.0,P1,,,,,,,,,
596,karakter sayacı aracı,character-counter,Character Counter,social_communication,TR,Turkey,tr-TR,2,commercial,comparison,editor_reviewed,editor_reviewed,69.0,P1,,,,,,,,,
597,kolay karakter sayacı,character-counter,Character Counter,social_communication,TR,Turkey,tr-TR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,69.0,P1,,,,,,,,,
598,hızlı karakter sayacı,character-counter,Character Counter,social_communication,TR,Turkey,tr-TR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,69.0,P1,,,,,,,,,
599,mobil karakter sayacı,character-counter,Character Counter,social_communication,TR,Turkey,tr-TR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,69.0,P1,,,,,,,,,
533,kostenlos Zeichen zählen,character-counter,Character Counter,social_communication,DE,Germany,de-DE,2,transactional,tool_variant,editor_reviewed,editor_reviewed,68.0,P1,,,,,,,,,
890,วิธี จัดรูปแบบ JSON,json-formatter,JSON Formatter,developer,TH,Thailand,th-TH,2,informational,guide,editor_reviewed,editor_reviewed,68.0,P1,,,,,,,,,
900,JSON biçimlendirici nasıl yapılır,json-formatter,JSON Formatter,developer,TR,Turkey,tr-TR,2,informational,guide,editor_reviewed,editor_reviewed,68.0,P1,,,,,,,,,
590,วิธี นับตัวอักษร,character-counter,Character Counter,social_communication,TH,Thailand,th-TH,2,informational,guide,editor_reviewed,editor_reviewed,67.0,P1,,,,,,,,,
600,karakter sayacı nasıl yapılır,character-counter,Character Counter,social_communication,TR,Turkey,tr-TR,2,informational,guide,editor_reviewed,editor_reviewed,67.0,P1,,,,,,,,,
